,idcase,alt_id,choice,depvar,income,agehed,rooms,region,installation_costs,operating_costs
2266,454,2,0,hp,7,35,3,scostl,612.46,117.03
2267,454,3,0,hp,7,35,3,scostl,720.9,343.34
2268,454,4,0,hp,7,35,3,scostl,687.87,345.65
2269,454,5,1,hp,7,35,3,scostl,926.1,176.18
2270,455,1,0,ec,3,35,6,ncostl,767.1,156.91
2271,455,2,0,ec,3,35,6,ncostl,863.05,147.47
2272,455,3,1,ec,3,35,6,ncostl,744.61,428.95
2273,455,4,0,ec,3,35,6,ncostl,880.27,373.07
2274,455,5,0,ec,3,35,6,ncostl,1018.5,211.01
2275,456,1,0,ec,7,45,2,ncostl,858.44,186.3
2276,456,2,0,ec,7,45,2,ncostl,1093.5,189.55
2277,456,3,1,ec,7,45,2,ncostl,865.07,517.64
2278,456,4,0,ec,7,45,2,ncostl,1019.2,510.59
2279,456,5,0,ec,7,45,2,ncostl,1213.2,233.24
2280,457,1,1,gc,2,50,4,mountn,926.66,196.48
2281,457,2,0,gc,2,50,4,mountn,1041.6,167.75
2282,457,3,0,gc,2,50,4,mountn,835.4,476.29
2283,457,4,0,gc,2,50,4,mountn,1144.1,505.25
2284,457,5,0,gc,2,50,4,mountn,1180.4,229.69
2285,458,1,1,gc,6,30,5,scostl,899.64,162.01
2286,458,2,0,gc,6,30,5,scostl,923.83,143.86
2287,458,3,0,gc,6,30,5,scostl,891.2,564.43
2288,458,4,0,gc,6,30,5,scostl,1092.5,520.77
2289,458,5,0,gc,6,30,5,scostl,1094.0,216.06
2290,459,1,0,gr,4,45,4,ncostl,790.5,183.96
2291,459,2,1,gr,4,45,4,ncostl,1083.0,182.29
2292,459,3,0,gr,4,45,4,ncostl,818.13,487.85
2293,459,4,0,gr,4,45,4,ncostl,1042.7,465.69
2294,459,5,0,gr,4,45,4,ncostl,1119.9,232.71
2295,460,1,1,gc,7,25,7,ncostl,848.83,191.55
2296,460,2,0,gc,7,25,7,ncostl,973.17,173.22
2297,460,3,0,gc,7,25,7,ncostl,884.21,466.16
2298,460,4,0,gc,7,25,7,ncostl,1147.8,517.24
2299,460,5,0,gc,7,25,7,ncostl,1173.3,205.95
2300,461,1,1,gc,5,30,7,scostl,679.29,175.03
2301,461,2,0,gc,5,30,7,scostl,797.49,153.72
2302,461,3,0,gc,5,30,7,scostl,797.12,425.26
2303,461,4,0,gc,5,30,7,scostl,781.6,365.87
2304,461,5,0,gc,5,30,7,scostl,1023.5,205.83
2305,462,1,1,gc,2,30,6,ncostl,801.32,184.92
2306,462,2,0,gc,2,30,6,ncostl,1035.0,156.23
2307,462,3,0,gc,2,30,6,ncostl,839.84,479.37
2308,462,4,0,gc,2,30,6,ncostl,1032.0,419.81
2309,462,5,0,gc,2,30,6,ncostl,1082.9,239.17
2310,463,1,0,gr,4,55,5,ncostl,912.38,212.93
2311,463,2,1,gr,4,55,5,ncostl,1161.9,211.35
2312,463,3,0,gr,4,55,5,ncostl,1077.0,596.15
2313,463,4,0,gr,4,55,5,ncostl,1127.4,547.38
2314,463,5,0,gr,4,55,5,ncostl,1321.9,292.74
2315,464,1,1,gc,4,30,7,scostl,630.56,113.87
2316,464,2,0,gc,4,30,7,scostl,705.71,131.26
2317,464,3,0,gc,4,30,7,scostl,491.92,335.42
2318,464,4,0,gc,4,30,7,scostl,746.54,302.52
2319,464,5,0,gc,4,30,7,scostl,994.07,150.45
2320,465,1,0,er,6,65,2,mountn,1023.8,196.27
2321,465,2,0,er,6,65,2,mountn,1130.8,199.69
2322,465,3,0,er,6,65,2,mountn,1007.9,588.49
2323,465,4,1,er,6,65,2,mountn,1211.6,419.87
2324,465,5,0,er,6,65,2,mountn,1308.2,243.34
2325,466,1,1,gc,4,60,5,valley,821.36,190.82
2326,466,2,0,gc,4,60,5,valley,1082.6,172.47
2327,466,3,0,gc,4,60,5,valley,933.87,516.85
2328,466,4,0,gc,4,60,5,valley,1111.3,432.16
2329,466,5,0,gc,4,60,5,valley,1219.2,231.35
2330,467,1,0,gr,5,50,2,scostl,815.5,163.65
2331,467,2,1,gr,5,50,2,scostl,1048.7,161.32
2332,467,3,0,gr,5,50,2,scostl,855.02,586.13
2333,467,4,0,gr,5,50,2,scostl,1132.4,456.27
2334,467,5,0,gr,5,50,2,scostl,1139.2,237.52
2335,468,1,1,gc,2,40,3,ncostl,938.01,201.71
2336,468,2,0,gc,2,40,3,ncostl,1081.7,201.22
2337,468,3,0,gc,2,40,3,ncostl,986.74,450.64
2338,468,4,0,gc,2,40,3,ncostl,1194.5,454.98
2339,468,5,0,gc,2,40,3,ncostl,1316.3,290.56
2340,469,1,0,gr,7,45,6,scostl,873.0,192.8
2341,469,2,1,gr,7,45,6,scostl,809.28,160.19
2342,469,3,0,gr,7,45,6,scostl,848.81,485.8
2343,469,4,0,gr,7,45,6,scostl,933.97,426.77
2344,469,5,0,gr,7,45,6,scostl,1018.5,252.79
2345,470,1,0,gr,7,35,5,ncostl,751.13,153.34
2346,470,2,1,gr,7,35,5,ncostl,898.65,136.73
2347,470,3,0,gr,7,35,5,ncostl,665.94,447.37
2348,470,4,0,gr,7,35,5,ncostl,878.97,398.04
2349,470,5,0,gr,7,35,5,ncostl,1039.1,178.59
2350,471,1,0,gr,2,50,3,scostl,939.2,171.87
2351,471,2,1,gr,2,50,3,scostl,1133.1,191.4
2352,471,3,0,gr,2,50,3,scostl,1077.3,510.62
2353,471,4,0,gr,2,50,3,scostl,1061.4,575.8
2354,471,5,0,gr,2,50,3,scostl,1278.9,236.12
2355,472,1,1,gc,2,55,3,valley,786.19,160.18
2356,472,2,0,gc,2,55,3,valley,931.66,150.79
2357,472,3,0,gc,2,55,3,valley,821.51,481.47
2358,472,4,0,gc,2,55,3,valley,1274.2,443.26
2359,472,5,0,gc,2,55,3,valley,1049.3,238.1
2360,473,1,0,ec,2,65,7,ncostl,824.49,176.16
2361,473,2,0,ec,2,65,7,ncostl,1014.5,165.52
2362,473,3,1,ec,2,65,7,ncostl,844.49,497.55
2363,473,4,0,ec,2,65,7,ncostl,1057.0,397.7
2364,473,5,0,ec,2,65,7,ncostl,956.99,245.96
2365,474,1,1,gc,5,30,3,mountn,557.63,128.91
2366,474,2,0,gc,5,30,3,mountn,657.09,121.34
2367,474,3,0,gc,5,30,3,mountn,551.01,383.37
2368,474,4,0,gc,5,30,3,mountn,792.56,263.57
2369,474,5,0,gc,5,30,3,mountn,762.31,140.24
2370,475,1,1,gc,5,50,5,valley,851.18,182.51
2371,475,2,0,gc,5,50,5,valley,1090.8,193.71
2372,475,3,0,gc,5,50,5,valley,1029.2,590.58
2373,475,4,0,gc,5,50,5,valley,1275.0,503.3
2374,475,5,0,gc,5,50,5,valley,1199.9,238.9
2375,476,1,0,gr,7,30,3,mountn,647.17,132.76
2376,476,2,1,gr,7,30,3,mountn,709.3,88.107
2377,476,3,0,gr,7,30,3,mountn,740.53,410.4
2378,476,4,0,gr,7,30,3,mountn,833.41,360.18
2379,476,5,0,gr,7,30,3,mountn,850.05,179.79
2380,477,1,0,er,2,40,3,mountn,665.68,137.66
2381,477,2,0,er,2,40,3,mountn,778.4,132.97
2382,477,3,0,er,2,40,3,mountn,740.79,418.17
2383,477,4,1,er,2,40,3,mountn,842.66,379.19
2384,477,5,0,er,2,40,3,mountn,916.91,200.76
2385,478,1,1,gc,2,50,4,mountn,673.69,158.91
2386,478,2,0,gc,2,50,4,mountn,832.85,155.3
2387,478,3,0,gc,2,50,4,mountn,611.52,497.28
2388,478,4,0,gc,2,50,4,mountn,963.83,439.14
2389,478,5,0,gc,2,50,4,mountn,862.61,179.36
2390,479,1,0,ec,3,30,2,scostl,679.63,166.39
2391,479,2,0,ec,3,30,2,scostl,994.17,148.76
2392,479,3,1,ec,3,30,2,scostl,848.33,493.4
2393,479,4,0,ec,3,30,2,scostl,971.24,392.94
2394,479,5,0,ec,3,30,2,scostl,1108.4,184.22
2395,480,1,0,er,3,50,2,scostl,529.22,142.69
2396,480,2,0,er,3,50,2,scostl,683.17,110.27
2397,480,3,0,er,3,50,2,scostl,580.44,339.26
2398,480,4,1,er,3,50,2,scostl,800.33,427.51
2399,480,5,0,er,3,50,2,scostl,925.69,173.37
2400,481,1,0,gr,5,40,6,valley,899.33,188.32
2401,481,2,1,gr,5,40,6,valley,860.48,163.28
2402,481,3,0,gr,5,40,6,valley,933.53,545.01
2403,481,4,0,gr,5,40,6,valley,1077.6,501.33
2404,481,5,0,gr,5,40,6,valley,1032.2,212.58
2405,482,1,1,gc,4,60,6,valley,1026.1,186.14
2406,482,2,0,gc,4,60,6,valley,1210.5,186.69
2407,482,3,0,gc,4,60,6,valley,954.32,526.7
2408,482,4,0,gc,4,60,6,valley,1258.3,544.74
2409,482,5,0,gc,4,60,6,valley,1348.7,275.42
2410,483,1,0,er,5,25,3,ncostl,639.39,152.86
2411,483,2,0,er,5,25,3,ncostl,761.4,95.942
2412,483,3,0,er,5,25,3,ncostl,667.74,420.73
2413,483,4,1,er,5,25,3,ncostl,678.27,344.6
2414,483,5,0,er,5,25,3,ncostl,806.21,175.22
2415,484,1,0,ec,3,20,5,mountn,815.82,179.47
2416,484,2,0,ec,3,20,5,mountn,962.48,160.61
2417,484,3,1,ec,3,20,5,mountn,796.91,396.64
2418,484,4,0,ec,3,20,5,mountn,1028.5,427.35
2419,484,5,0,ec,3,20,5,mountn,932.12,227.33
2420,485,1,1,gc,6,20,2,ncostl,852.2,197.52
2421,485,2,0,gc,6,20,2,ncostl,1098.2,181.54
2422,485,3,0,gc,6,20,2,ncostl,1079.9,519.6
2423,485,4,0,gc,6,20,2,ncostl,1112.3,530.39
2424,485,5,0,gc,6,20,2,ncostl,1107.2,241.65
2425,486,1,0,gr,3,40,5,ncostl,695.33,160.63
2426,486,2,1,gr,3,40,5,ncostl,693.55,151.78
2427,486,3,0,gr,3,40,5,ncostl,762.92,449.0
2428,486,4,0,gr,3,40,5,ncostl,904.27,380.56
2429,486,5,0,gr,3,40,5,ncostl,939.2,213.06
2430,487,1,0,ec,4,65,5,valley,611.84,137.67
2431,487,2,0,ec,4,65,5,valley,688.73,109.69
2432,487,3,1,ec,4,65,5,valley,687.19,373.92
2433,487,4,0,ec,4,65,5,valley,847.28,355.73
2434,487,5,0,ec,4,65,5,valley,823.23,163.53
2435,488,1,0,ec,7,20,2,scostl,829.43,179.9
2436,488,2,0,ec,7,20,2,scostl,955.41,165.39
2437,488,3,1,ec,7,20,2,scostl,853.06,432.3
2438,488,4,0,ec,7,20,2,scostl,1140.3,452.39
2439,488,5,0,ec,7,20,2,scostl,994.72,242.23
2440,489,1,0,er,3,20,7,ncostl,808.14,218.27
2441,489,2,0,er,3,20,7,ncostl,1129.4,173.61
2442,489,3,0,er,3,20,7,ncostl,830.72,505.37
2443,489,4,1,er,3,20,7,ncostl,1045.5,479.65
2444,489,5,0,er,3,20,7,ncostl,1158.2,280.39
2445,490,1,0,gr,6,55,3,ncostl,632.92,162.21
2446,490,2,1,gr,6,55,3,ncostl,818.03,121.66
2447,490,3,0,gr,6,55,3,ncostl,585.0,420.62
2448,490,4,0,gr,6,55,3,ncostl,800.49,316.6
2449,490,5,0,gr,6,55,3,ncostl,886.42,189.06
2450,491,1,0,er,7,50,4,mountn,696.12,172.15
2451,491,2,0,er,7,50,4,mountn,920.04,167.23
2452,491,3,0,er,7,50,4,mountn,796.85,428.04
2453,491,4,1,er,7,50,4,mountn,1027.6,378.05
2454,491,5,0,er,7,50,4,mountn,953.34,257.03
2455,492,1,1,gc,3,30,2,ncostl,732.49,185.2
2456,492,2,0,gc,3,30,2,ncostl,959.26,152.57
2457,492,3,0,gc,3,30,2,ncostl,938.86,402.56
2458,492,4,0,gc,3,30,2,ncostl,1044.0,460.88
2459,492,5,0,gc,3,30,2,ncostl,1060.0,274.8
2460,493,1,1,gc,4,65,2,ncostl,829.72,176.63
2461,493,2,0,gc,4,65,2,ncostl,946.51,164.61
2462,493,3,0,gc,4,65,2,ncostl,726.41,497.77
2463,493,4,0,gc,4,65,2,ncostl,972.72,413.51
2464,493,5,0,gc,4,65,2,ncostl,1188.9,205.02
2465,494,1,1,gc,3,65,5,ncostl,708.34,150.39
2466,494,2,0,gc,3,65,5,ncostl,799.75,142.01
2467,494,3,0,gc,3,65,5,ncostl,641.71,376.56
2468,494,4,0,gc,3,65,5,ncostl,891.47,407.38
2469,494,5,0,gc,3,65,5,ncostl,850.8,156.85
2470,495,1,1,gc,7,30,5,ncostl,984.84,201.15
2471,495,2,0,gc,7,30,5,ncostl,1034.5,184.27
2472,495,3,0,gc,7,30,5,ncostl,1002.8,649.53
2473,495,4,0,gc,7,30,5,ncostl,1196.0,575.85
2474,495,5,0,gc,7,30,5,ncostl,1185.8,286.82
2475,496,1,0,hp,5,55,6,scostl,1011.5,214.58
2476,496,2,0,hp,5,55,6,scostl,1257.2,169.68
2477,496,3,0,hp,5,55,6,scostl,1110.1,684.48
2478,496,4,0,hp,5,55,6,scostl,1223.9,512.19
2479,496,5,1,hp,5,55,6,scostl,1299.0,277.58
2480,497,1,1,gc,2,45,5,valley,763.27,189.92
2481,497,2,0,gc,2,45,5,valley,888.14,152.4
2482,497,3,0,gc,2,45,5,valley,788.58,461.64
2483,497,4,0,gc,2,45,5,valley,1067.4,402.0
2484,497,5,0,gc,2,45,5,valley,1032.8,194.76
2485,498,1,0,er,3,50,3,scostl,901.13,216.58
2486,498,2,0,er,3,50,3,scostl,1088.1,188.38
2487,498,3,0,er,3,50,3,scostl,943.63,549.8
2488,498,4,1,er,3,50,3,scostl,1191.0,519.21
2489,498,5,0,er,3,50,3,scostl,1156.3,248.66
2490,499,1,1,gc,4,25,7,ncostl,774.25,165.5
2491,499,2,0,gc,4,25,7,ncostl,780.82,165.25
2492,499,3,0,gc,4,25,7,ncostl,826.57,415.85
2493,499,4,0,gc,4,25,7,ncostl,999.34,406.95
2494,499,5,0,gc,4,25,7,ncostl,1059.9,158.55
2495,500,1,1,gc,5,40,7,mountn,704.06,157.36
2496,500,2,0,gc,5,40,7,mountn,1011.0,178.79
2497,500,3,0,gc,5,40,7,mountn,763.87,518.29
2498,500,4,0,gc,5,40,7,mountn,927.41,432.01
2499,500,5,0,gc,5,40,7,mountn,1061.0,227.38
2500,501,1,1,gc,5,40,3,scostl,790.09,171.03
2501,501,2,0,gc,5,40,3,scostl,848.81,161.4
2502,501,3,0,gc,5,40,3,scostl,860.86,488.6
2503,501,4,0,gc,5,40,3,scostl,924.87,415.59
2504,501,5,0,gc,5,40,3,scostl,993.9,225.44
2505,502,1,1,gc,4,25,2,ncostl,955.13,176.55
2506,502,2,0,gc,4,25,2,ncostl,1041.9,182.15
2507,502,3,0,gc,4,25,2,ncostl,844.2,619.0
2508,502,4,0,gc,4,25,2,ncostl,1030.2,496.12
2509,502,5,0,gc,4,25,2,ncostl,1088.9,229.98
2510,503,1,0,er,7,55,2,valley,681.53,155.1
2511,503,2,0,er,7,55,2,valley,956.84,137.64
2512,503,3,0,er,7,55,2,valley,811.17,394.76
2513,503,4,1,er,7,55,2,valley,904.07,402.01
2514,503,5,0,er,7,55,2,valley,951.18,220.6
2515,504,1,1,gc,2,40,3,ncostl,826.07,165.28
2516,504,2,0,gc,2,40,3,ncostl,737.22,158.75
2517,504,3,0,gc,2,40,3,ncostl,677.61,460.3
2518,504,4,0,gc,2,40,3,ncostl,992.89,397.43
2519,504,5,0,gc,2,40,3,ncostl,1059.7,187.39
2520,505,1,1,gc,5,65,4,valley,698.69,121.44
2521,505,2,0,gc,5,65,4,valley,744.66,112.68
2522,505,3,0,gc,5,65,4,valley,604.69,263.65
2523,505,4,0,gc,5,65,4,valley,737.82,383.15
2524,505,5,0,gc,5,65,4,valley,915.24,188.35
2525,506,1,0,gr,3,20,6,ncostl,843.34,164.49
2526,506,2,1,gr,3,20,6,ncostl,964.67,155.27
2527,506,3,0,gr,3,20,6,ncostl,780.74,448.51
2528,506,4,0,gr,3,20,6,ncostl,1148.7,478.2
2529,506,5,0,gr,3,20,6,ncostl,1078.5,187.75
2530,507,1,0,gr,3,65,2,scostl,788.59,172.76
2531,507,2,1,gr,3,65,2,scostl,927.72,130.55
2532,507,3,0,gr,3,65,2,scostl,769.48,490.12
2533,507,4,0,gr,3,65,2,scostl,963.78,455.88
2534,507,5,0,gr,3,65,2,scostl,972.63,194.17
2535,508,1,1,gc,2,25,4,ncostl,654.73,142.69
2536,508,2,0,gc,2,25,4,ncostl,841.65,140.29
2537,508,3,0,gc,2,25,4,ncostl,759.06,393.68
2538,508,4,0,gc,2,25,4,ncostl,832.32,369.4
2539,508,5,0,gc,2,25,4,ncostl,807.37,243.6
2540,509,1,1,gc,4,65,4,scostl,635.25,162.01
2541,509,2,0,gc,4,65,4,scostl,936.49,137.85
2542,509,3,0,gc,4,65,4,scostl,625.77,468.64
2543,509,4,0,gc,4,65,4,scostl,937.28,380.24
2544,509,5,0,gc,4,65,4,scostl,1047.0,172.19
2545,510,1,1,gc,4,25,4,mountn,825.13,191.62
2546,510,2,0,gc,4,25,4,mountn,998.26,156.58
2547,510,3,0,gc,4,25,4,mountn,864.37,528.77
2548,510,4,0,gc,4,25,4,mountn,1113.8,491.57
2549,510,5,0,gc,4,25,4,mountn,1160.7,271.1
2550,511,1,0,er,6,30,7,scostl,611.2,133.27
2551,511,2,0,er,6,30,7,scostl,822.17,108.39
2552,511,3,0,er,6,30,7,scostl,688.72,346.85
2553,511,4,1,er,6,30,7,scostl,785.01,344.07
2554,511,5,0,er,6,30,7,scostl,802.44,179.33
2555,512,1,1,gc,5,35,3,scostl,906.51,181.08
2556,512,2,0,gc,5,35,3,scostl,960.64,155.05
2557,512,3,0,gc,5,35,3,scostl,935.98,494.81
2558,512,4,0,gc,5,35,3,scostl,1044.0,453.2
2559,512,5,0,gc,5,35,3,scostl,1022.3,219.92
2560,513,1,0,hp,4,40,5,valley,695.97,169.91
2561,513,2,0,hp,4,40,5,valley,1035.4,147.46
2562,513,3,0,hp,4,40,5,valley,926.6,471.39
2563,513,4,0,hp,4,40,5,valley,1033.8,431.74
2564,513,5,1,hp,4,40,5,valley,966.85,249.63
2565,514,1,1,gc,7,60,2,scostl,753.61,169.07
2566,514,2,0,gc,7,60,2,scostl,941.4,164.08
2567,514,3,0,gc,7,60,2,scostl,692.86,424.74
2568,514,4,0,gc,7,60,2,scostl,1032.1,412.35
2569,514,5,0,gc,7,60,2,scostl,960.97,217.17
2570,515,1,0,gr,4,50,2,valley,804.17,190.42
2571,515,2,1,gr,4,50,2,valley,971.13,160.17
2572,515,3,0,gr,4,50,2,valley,829.89,523.28
2573,515,4,0,gr,4,50,2,valley,1030.0,449.83
2574,515,5,0,gr,4,50,2,valley,1001.1,213.92
2575,516,1,0,ec,2,50,3,valley,801.67,180.07
2576,516,2,0,ec,2,50,3,valley,906.72,167.97
2577,516,3,1,ec,2,50,3,valley,731.85,420.25
2578,516,4,0,ec,2,50,3,valley,1002.4,438.37
2579,516,5,0,ec,2,50,3,valley,924.84,203.64
2580,517,1,1,gc,4,25,4,ncostl,652.27,162.28
2581,517,2,0,gc,4,25,4,ncostl,879.24,140.65
2582,517,3,0,gc,4,25,4,ncostl,791.63,430.74
2583,517,4,0,gc,4,25,4,ncostl,743.34,337.76
2584,517,5,0,gc,4,25,4,ncostl,1070.0,197.17
2585,518,1,0,er,5,50,2,scostl,665.82,134.31
2586,518,2,0,er,5,50,2,scostl,907.25,138.1
2587,518,3,0,er,5,50,2,scostl,583.44,430.63
2588,518,4,1,er,5,50,2,scostl,830.4,302.24
2589,518,5,0,er,5,50,2,scostl,1003.2,154.89
2590,519,1,1,gc,2,50,4,mountn,993.35,230.32
2591,519,2,0,gc,2,50,4,mountn,1258.1,204.74
2592,519,3,0,gc,2,50,4,mountn,1065.8,571.82
2593,519,4,0,gc,2,50,4,mountn,1037.5,585.67
2594,519,5,0,gc,2,50,4,mountn,1272.7,303.01
2595,520,1,0,er,7,30,6,mountn,624.78,158.19
2596,520,2,0,er,7,30,6,mountn,1107.5,182.48
2597,520,3,0,er,7,30,6,mountn,905.93,552.24
2598,520,4,1,er,7,30,6,mountn,1097.3,456.23
2599,520,5,0,er,7,30,6,mountn,1109.7,204.39
2600,521,1,1,gc,2,65,7,scostl,798.68,182.12
2601,521,2,0,gc,2,65,7,scostl,924.96,174.7
2602,521,3,0,gc,2,65,7,scostl,784.76,525.5
2603,521,4,0,gc,2,65,7,scostl,1092.1,431.13
2604,521,5,0,gc,2,65,7,scostl,1160.2,230.14
2605,522,1,1,gc,4,40,5,scostl,848.43,170.96
2606,522,2,0,gc,4,40,5,scostl,1021.1,145.18
2607,522,3,0,gc,4,40,5,scostl,970.7,487.82
2608,522,4,0,gc,4,40,5,scostl,924.09,391.43
2609,522,5,0,gc,4,40,5,scostl,1082.5,229.15
2610,523,1,0,gr,3,60,3,mountn,856.92,168.26
2611,523,2,1,gr,3,60,3,mountn,801.6,146.89
2612,523,3,0,gr,3,60,3,mountn,798.02,365.67
2613,523,4,0,gr,3,60,3,mountn,1002.4,393.87
2614,523,5,0,gr,3,60,3,mountn,995.99,221.22
2615,524,1,1,gc,4,45,5,valley,790.3,153.51
2616,524,2,0,gc,4,45,5,valley,719.45,119.22
2617,524,3,0,gc,4,45,5,valley,730.75,410.45
2618,524,4,0,gc,4,45,5,valley,1007.8,333.8
2619,524,5,0,gc,4,45,5,valley,915.5,192.93
2620,525,1,1,gc,3,40,3,scostl,890.01,179.41
2621,525,2,0,gc,3,40,3,scostl,903.6,154.23
2622,525,3,0,gc,3,40,3,scostl,727.38,507.31
2623,525,4,0,gc,3,40,3,scostl,762.02,448.55
2624,525,5,0,gc,3,40,3,scostl,989.96,220.6
2625,526,1,1,gc,7,50,2,ncostl,720.94,137.31
2626,526,2,0,gc,7,50,2,ncostl,944.97,148.01
2627,526,3,0,gc,7,50,2,ncostl,891.91,399.76
2628,526,4,0,gc,7,50,2,ncostl,987.18,450.36
2629,526,5,0,gc,7,50,2,ncostl,964.43,209.08
2630,527,1,1,gc,4,35,5,scostl,997.03,241.34
2631,527,2,0,gc,4,35,5,scostl,1207.6,186.35
2632,527,3,0,gc,4,35,5,scostl,1142.5,663.46
2633,527,4,0,gc,4,35,5,scostl,1340.3,579.41
2634,527,5,0,gc,4,35,5,scostl,1341.8,298.69
2635,528,1,0,gr,7,30,4,scostl,723.33,155.35
2636,528,2,1,gr,7,30,4,scostl,819.04,163.76
2637,528,3,0,gr,7,30,4,scostl,760.98,458.25
2638,528,4,0,gr,7,30,4,scostl,788.01,368.75
2639,528,5,0,gr,7,30,4,scostl,1066.6,216.27
2640,529,1,1,gc,2,40,2,scostl,778.98,162.87
2641,529,2,0,gc,2,40,2,scostl,968.37,149.5
2642,529,3,0,gc,2,40,2,scostl,808.76,506.75
2643,529,4,0,gc,2,40,2,scostl,1114.8,396.57
2644,529,5,0,gc,2,40,2,scostl,1057.6,210.79
2645,530,1,1,gc,6,45,2,valley,734.22,157.59
2646,530,2,0,gc,6,45,2,valley,1027.3,159.74
2647,530,3,0,gc,6,45,2,valley,861.73,493.21
2648,530,4,0,gc,6,45,2,valley,1089.7,424.91
2649,530,5,0,gc,6,45,2,valley,1150.3,245.32
2650,531,1,1,gc,4,25,4,valley,803.19,198.49
2651,531,2,0,gc,4,25,4,valley,772.82,165.21
2652,531,3,0,gc,4,25,4,valley,935.56,497.91
2653,531,4,0,gc,4,25,4,valley,984.76,441.64
2654,531,5,0,gc,4,25,4,valley,1136.2,235.04
2655,532,1,1,gc,3,25,6,ncostl,624.21,194.56
2656,532,2,0,gc,3,25,6,ncostl,939.82,172.64
2657,532,3,0,gc,3,25,6,ncostl,909.0,467.96
2658,532,4,0,gc,3,25,6,ncostl,1054.7,414.29
2659,532,5,0,gc,3,25,6,ncostl,1075.1,217.33
2660,533,1,1,gc,2,35,3,scostl,864.76,172.98
2661,533,2,0,gc,2,35,3,scostl,914.31,163.83
2662,533,3,0,gc,2,35,3,scostl,855.51,567.26
2663,533,4,0,gc,2,35,3,scostl,1181.3,470.97
2664,533,5,0,gc,2,35,3,scostl,1087.0,223.0
2665,534,1,0,er,4,40,6,scostl,602.08,139.78
2666,534,2,0,er,4,40,6,scostl,823.57,148.53
2667,534,3,0,er,4,40,6,scostl,649.65,427.32
2668,534,4,1,er,4,40,6,scostl,672.49,363.51
2669,534,5,0,er,4,40,6,scostl,897.79,175.1
2670,535,1,0,gr,5,30,7,valley,671.48,149.37
2671,535,2,1,gr,5,30,7,valley,726.86,137.89
2672,535,3,0,gr,5,30,7,valley,635.93,378.42
2673,535,4,0,gr,5,30,7,valley,879.38,463.47
2674,535,5,0,gr,5,30,7,valley,879.12,163.68
2675,536,1,1,gc,7,55,2,valley,840.22,213.32
2676,536,2,0,gc,7,55,2,valley,986.2,157.89
2677,536,3,0,gc,7,55,2,valley,956.76,561.76
2678,536,4,0,gc,7,55,2,valley,1044.8,433.02
2679,536,5,0,gc,7,55,2,valley,1125.6,254.94
2680,537,1,0,gr,2,35,3,ncostl,854.19,180.44
2681,537,2,1,gr,2,35,3,ncostl,910.98,190.91
2682,537,3,0,gr,2,35,3,ncostl,821.35,554.49
2683,537,4,0,gr,2,35,3,ncostl,942.46,471.03
2684,537,5,0,gr,2,35,3,ncostl,1215.2,227.1
2685,538,1,1,gc,2,20,3,scostl,779.81,158.06
2686,538,2,0,gc,2,20,3,scostl,796.44,125.43
2687,538,3,0,gc,2,20,3,scostl,669.75,543.19
2688,538,4,0,gc,2,20,3,scostl,1022.1,412.76
2689,538,5,0,gc,2,20,3,scostl,964.88,209.57
2690,539,1,1,gc,5,50,6,ncostl,956.86,184.62
2691,539,2,0,gc,5,50,6,ncostl,1145.4,185.17
2692,539,3,0,gc,5,50,6,ncostl,943.94,494.88
2693,539,4,0,gc,5,50,6,ncostl,931.56,436.02
2694,539,5,0,gc,5,50,6,ncostl,1262.4,239.05
2695,540,1,1,gc,4,50,6,scostl,869.97,181.72
2696,540,2,0,gc,4,50,6,scostl,916.53,160.16
2697,540,3,0,gc,4,50,6,scostl,896.68,536.55
2698,540,4,0,gc,4,50,6,scostl,1044.3,435.32
2699,540,5,0,gc,4,50,6,scostl,947.46,207.88
2700,541,1,1,gc,6,55,3,ncostl,820.54,168.09
2701,541,2,0,gc,6,55,3,ncostl,989.73,142.62
2702,541,3,0,gc,6,55,3,ncostl,886.42,521.87
2703,541,4,0,gc,6,55,3,ncostl,1088.8,401.26
2704,541,5,0,gc,6,55,3,ncostl,1018.1,200.87
2705,542,1,0,gr,7,65,6,ncostl,723.98,182.26
2706,542,2,1,gr,7,65,6,ncostl,908.81,162.77
2707,542,3,0,gr,7,65,6,ncostl,749.73,409.43
2708,542,4,0,gr,7,65,6,ncostl,978.3,417.97
2709,542,5,0,gr,7,65,6,ncostl,1096.3,232.07
2710,543,1,1,gc,6,60,3,scostl,731.92,164.63
2711,543,2,0,gc,6,60,3,scostl,767.55,157.86
2712,543,3,0,gc,6,60,3,scostl,706.94,413.26
2713,543,4,0,gc,6,60,3,scostl,869.86,398.7
2714,543,5,0,gc,6,60,3,scostl,1038.1,204.61
2715,544,1,1,gc,4,25,2,mountn,557.55,131.43
2716,544,2,0,gc,4,25,2,mountn,783.22,120.49
2717,544,3,0,gc,4,25,2,mountn,598.84,452.71
2718,544,4,0,gc,4,25,2,mountn,855.27,390.5
2719,544,5,0,gc,4,25,2,mountn,890.27,211.49
2720,545,1,1,gc,5,40,5,scostl,654.56,150.98
2721,545,2,0,gc,5,40,5,scostl,812.12,123.86
2722,545,3,0,gc,5,40,5,scostl,718.78,398.42
2723,545,4,0,gc,5,40,5,scostl,855.17,335.08
2724,545,5,0,gc,5,40,5,scostl,1015.2,227.39
2725,546,1,0,er,6,25,2,ncostl,846.49,181.74
