"","personId","disp.sunshine","disp.keebler","disp.nabisco","disp.private","feat.sunshine","feat.keebler","feat.nabisco","feat.private","price.sunshine","price.keebler","price.nabisco","price.private","choice","lastChoice","personChoiceId","choiceId"
"1474",62,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.99000001,"private","private",58,1474
"1475",62,0,0,0,0,1,0,0,0,0.88999999,1.21,0.99000001,0.99000001,"private","private",59,1475
"1476",62,0,0,0,0,1,0,0,0,0.88999999,1.21,0.99000001,0.99000001,"private","private",60,1476
"1477",62,0,0,0,0,0,0,1,0,0.88999999,1.21,0.99000001,0.99000001,"private","private",61,1477
"1478",62,1,0,0,0,0,0,0,0,0.88999999,1.21,0.99000001,0.99000001,"private","private",62,1478
"1479",62,1,1,1,0,0,0,0,0,1.09,1.15,1.29,1.15,"private","private",63,1479
"1480",62,1,1,1,0,0,0,0,0,1.09,1.14,1.29,1.15,"private","private",64,1480
"1481",62,0,1,0,0,0,0,0,0,1.09,1.04,1.29,1.15,"private","private",65,1481
"1482",62,0,1,0,0,0,0,0,0,1.09,1.25,0.99000001,0.99000001,"private","private",66,1482
"1483",62,0,1,0,0,0,0,0,0,1.09,1.25,0.99000001,0.99000001,"private","private",67,1483
"1484",62,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.99000001,"private","private",68,1484
"1485",62,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.99000001,"private","private",69,1485
"1486",62,0,0,0,0,0,0,0,0,0.94999999,1.1900001,1.29,0.74000001,"nabisco","private",70,1486
"1487",62,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.88999999,"private","nabisco",71,1487
"1488",62,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.88999999,"private","private",72,1488
"1489",62,0,0,0,0,0,0,0,0,1.09,1.21,1.29,0.79000002,"private","private",73,1489
"1490",62,0,0,0,0,0,0,0,0,0.94999999,1.04,0.99000001,0.79000002,"private","private",74,1490
"1491",62,0,0,0,0,0,0,0,0,0.94999999,1.04,0.99000001,0.79000002,"private","private",75,1491
"1492",62,0,0,0,0,0,0,0,0,1.29,1.04,1.29,1.15,"private","private",76,1492
"1493",63,0,1,1,0,0,1,0,0,0.88999999,0.88999999,0.99000001,0.61000001,"nabisco","nabisco",1,1493
"1494",63,0,1,0,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.52999997,"nabisco","nabisco",2,1494
"1495",63,0,0,0,0,0,0,0,0,0.97000003,1.09,1.1900001,0.52999997,"nabisco","nabisco",3,1495
"1496",63,0,0,0,0,0,0,0,0,0.97000003,0.99000001,1.1900001,0.61000001,"nabisco","nabisco",4,1496
"1497",63,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,"nabisco","nabisco",5,1497
"1498",63,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.61000001,"nabisco","nabisco",6,1498
"1499",63,0,0,1,0,0,0,0,0,0.97000003,1.25,1.09,0.61000001,"nabisco","nabisco",7,1499
"1500",63,0,0,0,0,0,0,0,0,0.97000003,1.29,1.25,0.61000001,"nabisco","nabisco",8,1500
"1501",63,0,0,0,0,0,0,0,0,1.05,1.1900001,1.25,0.61000001,"nabisco","nabisco",9,1501
"1502",63,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.61000001,"nabisco","nabisco",10,1502
"1503",63,0,1,1,1,0,1,0,0,1.05,0.99000001,1.25,0.61000001,"nabisco","nabisco",11,1503
"1504",63,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",12,1504
"1505",63,0,0,1,0,0,0,0,0,1.05,1.29,1.29,0.61000001,"nabisco","nabisco",13,1505
"1506",64,0,0,1,0,0,0,0,0,0.88999999,0.99000001,1.01,0.69,"private","nabisco",1,1506
"1507",64,0,0,1,0,0,0,0,0,0.88999999,0.99000001,1.09,0.61000001,"nabisco","private",2,1507
"1508",64,0,0,0,0,0,0,0,0,0.88999999,1.09,1.09,0.61000001,"nabisco","nabisco",3,1508
"1509",64,1,0,1,0,0,0,1,0,0.69,1.09,0.88999999,0.61000001,"nabisco","nabisco",4,1509
"1510",64,1,0,0,1,0,0,0,1,0.88999999,1.04,0.99000001,0.52999997,"sunshine","nabisco",5,1510
"1511",64,1,0,0,0,0,0,0,1,0.88999999,1.09,0.88999999,0.52999997,"nabisco","sunshine",6,1511
"1512",64,0,0,1,0,0,0,0,0,0.88999999,1.09,0.88999999,0.61000001,"sunshine","nabisco",7,1512
"1513",64,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.75999999,"nabisco","sunshine",8,1513
"1514",64,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.61000001,"nabisco","nabisco",9,1514
"1515",64,0,0,0,0,0,0,1,0,0.79000002,1.15,0.99000001,0.61000001,"nabisco","nabisco",10,1515
"1516",64,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,"nabisco","nabisco",11,1516
"1517",64,0,0,1,0,0,0,0,0,0.97000003,1.15,1.1900001,0.61000001,"nabisco","nabisco",12,1517
"1518",64,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.61000001,"nabisco","nabisco",13,1518
"1519",64,0,0,1,0,0,0,0,0,0.97000003,1.25,1.09,0.61000001,"nabisco","nabisco",14,1519
"1520",64,0,1,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.61000001,"nabisco","nabisco",15,1520
"1521",64,0,1,1,1,0,0,0,1,1.03,1.09,1.09,0.52999997,"nabisco","nabisco",16,1521
"1522",64,0,0,0,0,0,0,0,0,1.05,1.29,1.25,0.61000001,"nabisco","nabisco",17,1522
"1523",64,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",18,1523
"1524",64,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.61000001,"nabisco","nabisco",19,1524
"1525",64,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",20,1525
"1526",65,0,1,0,0,0,0,0,0,0.88999999,0.88999999,1.05,0.64999998,"nabisco","nabisco",1,1526
"1527",65,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,"nabisco","nabisco",2,1527
"1528",65,0,0,1,0,0,0,0,0,0.79000002,1.05,0.88999999,0.64999998,"nabisco","nabisco",3,1528
"1529",65,1,1,0,0,0,0,0,0,0.88999999,0.99000001,1.15,0.60000002,"nabisco","nabisco",4,1529
"1530",65,0,0,1,0,0,0,1,0,0.88999999,1.15,0.99000001,0.60000002,"nabisco","nabisco",5,1530
"1531",65,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.60000002,"nabisco","nabisco",6,1531
"1532",65,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.60000002,"nabisco","nabisco",7,1532
"1533",65,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.60000002,"nabisco","nabisco",8,1533
"1534",65,0,0,0,1,0,0,0,0,0.97000003,1.15,1.09,0.60000002,"nabisco","nabisco",9,1534
"1535",65,0,0,1,0,0,0,0,0,0.97000003,1.25,1.09,0.60000002,"nabisco","nabisco",10,1535
"1536",65,0,1,0,0,0,1,0,0,0.97000003,0.99000001,0.89999998,0.60000002,"nabisco","nabisco",11,1536
"1537",65,0,1,0,0,0,0,0,0,0.97000003,1.25,1.09,0.60000002,"nabisco","nabisco",12,1537
"1538",65,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,"nabisco","nabisco",13,1538
"1539",65,0,0,1,0,0,0,0,0,1.05,1.29,0.79000002,0.58999997,"nabisco","nabisco",14,1539
"1540",65,0,0,0,0,0,0,0,0,1.05,1.29,1.29,0.64999998,"nabisco","nabisco",15,1540
"1541",66,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,"keebler","keebler",1,1541
"1542",66,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,"keebler","keebler",2,1542
"1543",66,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.88,0.58999997,"keebler","keebler",3,1543
"1544",66,0,0,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,"keebler","keebler",4,1544
"1545",66,0,0,1,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,"keebler","keebler",5,1545
"1546",66,0,0,1,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,"keebler","keebler",6,1546
"1547",66,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,"keebler","keebler",7,1547
"1548",66,0,0,0,0,0,0,0,0,0.93000001,1.09,0.98000002,0.57999998,"keebler","keebler",8,1548
"1549",66,0,0,0,0,0,0,0,0,0.93000001,1.09,0.98000002,0.57999998,"keebler","keebler",9,1549
"1550",66,0,0,1,0,0,0,0,0,0.93000001,1.09,0.98000002,0.57999998,"keebler","keebler",10,1550
"1551",66,1,0,0,0,0,0,0,0,0.88,1.09,1.05,0.57999998,"keebler","keebler",11,1551
"1552",66,1,0,0,0,1,0,0,0,0.77999997,1.09,1.05,0.57999998,"keebler","keebler",12,1552
"1553",66,1,0,0,0,0,0,0,0,0.88,0.98000002,1.08,0.57999998,"keebler","keebler",13,1553
"1554",66,1,0,1,0,0,0,0,0,0.88,0.98000002,1.03,0.57999998,"keebler","keebler",14,1554
"1555",66,1,0,0,0,0,0,0,0,0.88,0.98000002,1.08,0.57999998,"nabisco","keebler",15,1555
"1556",66,0,0,1,0,0,0,0,0,0.88,1.1900001,1.08,0.57999998,"keebler","nabisco",16,1556
"1557",66,0,1,0,0,0,0,0,0,1.09,1.25,0.58999997,0.81999999,"nabisco","keebler",17,1557
"1558",66,0,0,0,0,0,0,0,0,0.94999999,1.25,0.99000001,0.81999999,"nabisco","nabisco",18,1558
"1559",66,0,0,0,0,0,0,0,0,1.24,1.05,0.98000002,0.57999998,"keebler","nabisco",19,1559
"1560",66,0,0,0,1,0,0,0,1,1.24,1.05,0.98000002,0.38,"keebler","keebler",20,1560
"1561",67,0,1,1,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.52999997,"keebler","keebler",1,1561
"1562",67,0,1,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.61000001,"nabisco","keebler",2,1562
"1563",67,0,0,0,0,0,0,0,0,0.88999999,1.09,1.09,0.61000001,"sunshine","nabisco",3,1563
"1564",67,0,0,1,0,0,0,1,0,0.69,1.09,0.88999999,0.61000001,"nabisco","sunshine",4,1564
"1565",67,1,0,0,0,0,0,0,0,0.88999999,0.99000001,0.99000001,0.61000001,"keebler","nabisco",5,1565
"1566",67,1,0,0,0,0,0,0,0,0.88999999,0.99000001,0.99000001,0.61000001,"keebler","keebler",6,1566
"1567",67,1,0,0,0,0,0,0,1,0.88999999,1.09,0.88999999,0.52999997,"sunshine","keebler",7,1567
"1568",67,0,0,0,0,0,0,0,0,0.88999999,1.25,1.01,0.79000002,"keebler","sunshine",8,1568
"1569",67,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.61000001,"keebler","keebler",9,1569
"1570",67,0,0,0,0,0,1,0,0,0.97000003,1.09,1.1900001,0.61000001,"keebler","keebler",10,1570
"1571",67,0,1,0,0,0,0,0,0,0.93000001,0.99000001,0.98000002,0.57999998,"nabisco","keebler",11,1571
"1572",67,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.61000001,"keebler","nabisco",12,1572
"1573",67,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.61000001,"keebler","keebler",13,1573
"1574",67,0,0,1,1,0,0,0,0,0.77999997,1.35,1.09,0.64999998,"nabisco","keebler",14,1574
"1575",67,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.61000001,"keebler","nabisco",15,1575
"1576",67,1,0,1,0,0,0,1,0,0.79000002,1.35,1.15,0.75999999,"sunshine","keebler",16,1576
"1577",67,0,0,1,0,0,0,0,0,0.97000003,1.29,0.74000001,0.61000001,"nabisco","sunshine",17,1577
"1578",67,0,0,0,0,0,0,1,0,1.09,1.1900001,0.69,0.73000002,"nabisco","nabisco",18,1578
"1579",67,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",19,1579
"1580",67,0,0,0,0,0,0,0,0,1.24,1.05,0.98000002,0.57999998,"keebler","nabisco",20,1580
"1581",68,1,0,1,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.52999997,"nabisco","sunshine",1,1581
"1582",68,0,1,1,1,0,1,0,1,0.88999999,0.88999999,0.99000001,0.52999997,"keebler","nabisco",2,1582
"1583",68,0,1,0,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,"keebler","keebler",3,1583
"1584",68,0,1,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.61000001,"nabisco","keebler",4,1584
"1585",68,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.61000001,"nabisco","nabisco",5,1585
"1586",68,0,0,0,0,0,0,0,0,0.88999999,1.09,1.09,0.61000001,"sunshine","nabisco",6,1586
"1587",68,0,0,1,0,1,0,0,0,0.69,1.09,0.88999999,0.61000001,"nabisco","sunshine",7,1587
"1588",68,0,0,1,0,0,0,1,0,0.69,1.09,0.88999999,0.61000001,"nabisco","nabisco",8,1588
"1589",68,1,0,0,0,0,0,1,0,0.88999999,1.04,0.88999999,0.62,"nabisco","nabisco",9,1589
"1590",68,0,0,1,0,0,0,0,0,0.88999999,1.09,0.88999999,0.61000001,"nabisco","nabisco",10,1590
"1591",68,0,0,1,0,0,0,0,1,0.88999999,1.09,1.1900001,0.52999997,"sunshine","nabisco",11,1591
"1592",68,1,0,0,0,1,0,0,0,0.69,1.09,1.1900001,0.61000001,"sunshine","sunshine",12,1592
"1593",68,0,1,0,0,0,0,0,0,0.79000002,1.15,0.99000001,0.61000001,"nabisco","sunshine",13,1593
"1594",68,0,0,0,0,0,0,1,0,0.79000002,1.15,0.99000001,0.61000001,"nabisco","nabisco",14,1594
"1595",68,0,0,0,0,0,1,0,0,0.97000003,1.09,1.1900001,0.61000001,"keebler","nabisco",15,1595
"1596",68,0,0,0,0,1,1,0,0,0.79000002,0.99000001,1.1900001,0.61000001,"sunshine","keebler",16,1596
"1597",68,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,"nabisco","sunshine",17,1597
"1598",68,0,0,1,0,0,0,0,0,0.97000003,1.15,1.1900001,0.61000001,"sunshine","nabisco",18,1598
"1599",68,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.61000001,"sunshine","sunshine",19,1599
"1600",68,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.61000001,"sunshine","sunshine",20,1600
"1601",68,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.61000001,"keebler","sunshine",21,1601
"1602",68,0,0,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.61000001,"keebler","keebler",22,1602
"1603",68,0,0,1,0,0,0,1,0,0.97000003,1.29,1.09,0.61000001,"sunshine","keebler",23,1603
"1604",68,0,0,0,0,0,0,0,0,0.97000003,1.29,1.25,0.61000001,"sunshine","sunshine",24,1604
"1605",68,0,1,1,1,0,0,0,1,1.09,1.09,1.09,0.52999997,"sunshine","sunshine",25,1605
"1606",68,0,0,0,0,0,0,0,0,1.03,1.29,1.09,0.61000001,"nabisco","sunshine",26,1606
"1607",68,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.61000001,"sunshine","nabisco",27,1607
"1608",68,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.61000001,"sunshine","sunshine",28,1608
"1609",68,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.86000001,"nabisco","sunshine",29,1609
"1610",68,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",30,1610
"1611",68,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",31,1611
"1612",68,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",32,1612
"1613",68,0,1,1,0,0,1,0,0,0.88999999,1.09,1.29,0.95999998,"sunshine","nabisco",33,1613
"1614",68,0,0,0,0,0,0,0,0,1.05,1.1900001,1.25,0.61000001,"sunshine","sunshine",34,1614
"1615",68,0,0,0,0,0,0,0,0,0.94999999,1.25,0.79000002,0.81999999,"nabisco","sunshine",35,1615
"1616",68,0,0,1,0,0,0,0,0,0.94999999,1.1900001,1.29,0.79000002,"sunshine","nabisco",36,1616
"1617",68,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,"sunshine","sunshine",37,1617
"1618",68,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,"nabisco","sunshine",38,1618
"1619",68,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,"nabisco","nabisco",39,1619
"1620",68,0,0,1,0,0,0,0,0,1.05,1.29,1.29,0.61000001,"sunshine","nabisco",40,1620
"1621",69,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,"nabisco","nabisco",1,1621
"1622",69,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,"nabisco","nabisco",2,1622
"1623",69,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,"nabisco","nabisco",3,1623
"1624",69,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,"sunshine","nabisco",4,1624
"1625",69,1,0,0,0,0,0,0,0,0.58999997,1.09,0.88999999,0.77999997,"sunshine","sunshine",5,1625
"1626",69,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,"nabisco","sunshine",6,1626
"1627",69,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,"nabisco","nabisco",7,1627
"1628",69,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,"nabisco","nabisco",8,1628
"1629",69,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,"nabisco","nabisco",9,1629
"1630",69,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,"nabisco","nabisco",10,1630
"1631",69,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,"nabisco","nabisco",11,1631
"1632",69,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,"nabisco","nabisco",12,1632
"1633",69,0,0,1,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,"nabisco","nabisco",13,1633
"1634",69,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.77999997,"sunshine","nabisco",14,1634
"1635",69,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,"nabisco","sunshine",15,1635
"1636",69,0,0,0,1,0,0,1,0,1.09,1.21,1.1900001,0.63999999,"nabisco","nabisco",16,1636
"1637",69,1,0,0,1,0,0,0,0,0.79000002,1.21,1.1900001,0.69,"private","nabisco",17,1637
"1638",69,1,0,0,1,0,0,0,0,0.79000002,1.1900001,1.29,0.77999997,"nabisco","private",18,1638
"1639",69,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,"nabisco","nabisco",19,1639
"1640",69,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,"nabisco","nabisco",20,1640
"1641",69,0,0,1,0,0,0,0,0,0.97000003,1.17,0.99000001,0.64999998,"nabisco","nabisco",21,1641
"1642",69,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.83999997,"nabisco","nabisco",22,1642
"1643",69,0,0,0,0,0,0,0,0,0.94999999,1.21,0.99000001,0.81999999,"nabisco","nabisco",23,1643
"1644",69,0,0,0,0,0,0,0,0,1.05,0.99000001,0.74000001,0.64999998,"nabisco","nabisco",24,1644
"1645",69,0,0,0,0,0,0,0,0,1.09,1.04,0.99000001,0.72000003,"nabisco","nabisco",25,1645
"1646",69,0,0,0,1,0,0,0,1,1.24,1.05,0.98000002,0.38,"private","nabisco",26,1646
"1647",69,0,0,0,0,0,0,0,0,1.29,1.04,1.29,0.95999998,"nabisco","private",27,1647
"1648",70,1,0,0,0,0,0,0,0,0.98000002,0.88,1.0599999,0.68000001,"sunshine","keebler",1,1648
"1649",70,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,"sunshine","sunshine",2,1649
"1650",70,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,"keebler","sunshine",3,1650
"1651",70,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.63999999,"keebler","keebler",4,1651
"1652",70,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.63999999,"keebler","keebler",5,1652
"1653",70,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.70999998,"keebler","keebler",6,1653
"1654",70,0,0,0,0,0,0,1,0,1.09,1.05,0.94999999,0.68000001,"keebler","keebler",7,1654
"1655",70,0,0,0,0,0,0,0,0,0.88999999,1.1900001,0.99000001,0.77999997,"keebler","keebler",8,1655
"1656",70,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,"nabisco","keebler",9,1656
"1657",70,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.77999997,"keebler","nabisco",10,1657
"1658",70,0,0,0,1,0,0,0,1,0.88,1.15,1.25,0.58999997,"keebler","keebler",11,1658
"1659",70,0,0,0,1,0,0,0,0,0.88,1.25,1.25,0.64999998,"keebler","keebler",12,1659
"1660",70,0,0,0,1,0,0,0,0,1.09,1.1900001,1.29,0.77999997,"keebler","keebler",13,1660
"1661",70,0,0,1,0,0,0,0,0,1.09,1.21,1.09,0.77999997,"keebler","keebler",14,1661
"1662",70,0,0,0,0,0,0,0,0,0.98000002,1.09,1.11,0.79000002,"keebler","keebler",15,1662
"1663",70,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,"keebler","keebler",16,1663
"1664",70,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,"keebler","keebler",17,1664
"1665",70,0,0,0,0,0,0,0,0,1.05,1.09,0.99000001,0.64999998,"keebler","keebler",18,1665
"1666",70,0,0,0,0,0,0,0,0,1.09,1.21,1.29,0.72000003,"keebler","keebler",19,1666
"1667",71,0,0,1,0,1,0,0,0,0.58999997,0.99000001,0.94999999,0.69,"sunshine","nabisco",1,1667
"1668",71,1,0,0,0,0,0,0,0,0.77999997,0.88,0.88,0.58999997,"nabisco","sunshine",2,1668
"1669",71,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.69,"nabisco","nabisco",3,1669
"1670",71,1,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,"sunshine","nabisco",4,1670
"1671",71,0,0,0,0,0,0,0,0,0.88999999,1.05,1.05,0.64999998,"nabisco","sunshine",5,1671
"1672",71,0,1,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,"nabisco","nabisco",6,1672
"1673",71,0,0,0,0,0,0,0,0,0.79000002,1.09,0.99000001,0.69,"nabisco","nabisco",7,1673
"1674",71,0,0,1,0,0,0,0,0,0.88,1.15,1.25,0.64999998,"nabisco","nabisco",8,1674
"1675",71,0,0,0,0,0,0,1,1,0.97000003,1.15,1.09,0.57999998,"nabisco","nabisco",9,1675
"1676",71,0,0,0,1,0,0,0,0,0.88,1.25,1.25,0.64999998,"nabisco","nabisco",10,1676
"1677",71,0,1,0,0,0,1,0,0,0.88,0.99000001,1.25,0.64999998,"keebler","nabisco",11,1677
"1678",71,0,0,0,0,0,0,0,0,0.93000001,1.1900001,1.08,0.57999998,"nabisco","keebler",12,1678
"1679",71,0,0,1,0,0,0,1,0,0.95999998,1.39,0.69,0.68000001,"nabisco","nabisco",13,1679
"1680",71,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.61000001,"nabisco","nabisco",14,1680
"1681",71,0,0,1,0,0,0,0,0,1.05,1.29,1.29,0.61000001,"nabisco","nabisco",15,1681
"1682",72,1,0,0,0,0,0,0,0,0.79000002,1.09,0.74000001,0.77999997,"nabisco","nabisco",1,1682
"1683",72,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,"keebler","nabisco",2,1683
"1684",72,1,0,0,0,0,0,0,0,0.79000002,1.09,0.88999999,0.88999999,"private","keebler",3,1684
"1685",72,1,0,0,0,0,0,0,0,0.79000002,1.09,0.79000002,0.77999997,"nabisco","private",4,1685
"1686",72,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.88999999,"private","nabisco",5,1686
"1687",72,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,"nabisco","private",6,1687
"1688",72,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,"nabisco","nabisco",7,1688
"1689",72,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.77999997,"nabisco","nabisco",8,1689
"1690",72,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.77999997,"sunshine","nabisco",9,1690
"1691",72,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,"nabisco","sunshine",10,1691
"1692",72,0,0,0,0,0,0,0,0,1.09,1.09,0.94,0.77999997,"nabisco","nabisco",11,1692
"1693",72,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.83999997,"sunshine","nabisco",12,1693
"1694",72,0,0,1,0,0,0,0,0,1.09,1.1900001,0.99000001,0.77999997,"nabisco","sunshine",13,1694
"1695",72,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.77999997,"nabisco","nabisco",14,1695
"1696",72,0,0,0,1,0,0,1,0,1.09,1.21,1.1900001,0.63999999,"keebler","nabisco",15,1696
"1697",72,1,0,0,0,0,0,1,0,0.88,1.09,0.73000002,0.57999998,"nabisco","keebler",16,1697
"1698",72,0,0,0,0,0,0,0,0,1.09,1.1900001,1.29,0.77999997,"keebler","nabisco",17,1698
"1699",72,0,0,1,0,0,0,0,0,1.09,1.1900001,1.04,0.77999997,"nabisco","keebler",18,1699
"1700",72,0,0,1,0,0,0,0,0,1.09,1.21,0.94,0.79000002,"nabisco","nabisco",19,1700
"1701",72,0,0,1,0,0,0,0,0,1.09,1.13,1.09,0.95999998,"nabisco","nabisco",20,1701
"1702",72,0,0,0,0,0,0,0,0,1.09,1.21,0.83999997,0.92000002,"nabisco","nabisco",21,1702
"1703",72,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.83999997,"keebler","nabisco",22,1703
"1704",72,1,1,1,0,0,0,0,0,1.09,1.09,1.29,0.95999998,"keebler","keebler",23,1704
"1705",72,0,0,0,0,0,0,0,0,1.09,1.09,1.09,0.79000002,"nabisco","keebler",24,1705
"1706",72,0,0,0,0,0,0,0,0,1.09,1.09,1.09,0.79000002,"nabisco","nabisco",25,1706
"1707",72,0,0,0,0,0,0,0,0,1.29,1.04,1.14,0.95999998,"nabisco","nabisco",26,1707
"1708",73,0,1,0,0,0,0,0,0,0.88999999,0.88999999,1.05,0.64999998,"nabisco","nabisco",1,1708
"1709",73,0,0,0,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.5,"nabisco","nabisco",2,1709
"1710",73,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,"nabisco","nabisco",3,1710
"1711",73,0,0,0,0,0,0,0,0,0.88999999,1.05,0.88999999,0.64999998,"nabisco","nabisco",4,1711
"1712",73,0,0,1,0,0,0,0,1,0.88999999,1.02,0.88999999,0.5,"nabisco","nabisco",5,1712
"1713",73,0,0,0,0,1,0,0,0,0.69,1.0700001,1.15,0.64999998,"nabisco","nabisco",6,1713
"1714",73,0,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,"nabisco","nabisco",7,1714
