"x","y","elevation","forest","water"
1085942,175276,479,12,0
1085942,176276,463,0,1
1085942,177276,456,0,1
1085942,178276,457,0,0
1085942,179276,467,0,4
1085942,180276,492,5,5
1085942,181276,527,53,0
1085942,182276,549,41,0
1085942,183276,540,2,0
1085942,184276,536,42,0
1085942,185276,524,0,0
1085942,186276,557,19,0
1085942,187276,590,52,0
1085942,188276,526,76,0
1085942,189276,473,47,0
1085942,190276,427,0,1
1085942,191276,427,4,0
1085942,192276,420,13,0
1085942,193276,425,1,0
1085942,194276,486,20,0
1085942,195276,540,74,0
1085942,196276,418,19,0
1085942,197276,416,13,0
1085942,198276,405,42,0
1085942,199276,400,2,0
1085942,200276,397,13,0
1085942,201276,370,9,9
1085942,202276,373,10,0
1085942,203276,416,23,0
1085942,204276,358,22,5
1085942,205276,333,21,17
1085942,206276,332,6,27
1085942,207276,360,47,3
1085942,208276,352,38,0
1085942,209276,355,47,0
1085942,210276,355,67,0
1085942,211276,355,81,0
1085942,212276,341,60,10
1085942,213276,324,13,7
1085942,214276,320,3,10
1085942,215276,318,2,50
1085942,216276,351,25,0
1085942,217276,355,8,0
1085942,218276,340,7,6
1086942,77276,2579,0,1
1086942,78276,2329,0,2
1086942,79276,2424,0,0
1086942,80276,2052,21,2
1086942,81276,1941,21,2
1086942,82276,2363,0,0
1086942,83276,2559,0,1
1086942,84276,2563,0,0
1086942,85276,2459,0,0
1086942,86276,2573,0,1
1086942,87276,2340,0,0
1086942,88276,2051,29,0
1086942,89276,1729,81,1
1086942,90276,1412,58,1
1086942,91276,1343,8,8
1086942,92276,1529,23,0
1086942,93276,1934,43,0
1086942,94276,2243,1,0
1086942,95276,2081,4,1
1086942,96276,2060,0,3
1086942,97276,2644,0,3
1086942,98276,2884,0,0
1086942,99276,2457,0,24
1086942,100276,2728,0,0
1086942,101276,2602,0,0
1086942,102276,2168,0,0
1086942,103276,2468,0,2
1086942,104276,2995,0,0
1086942,105276,2947,0,0
1086942,106276,2840,0,0
1086942,107276,2797,0,0
1086942,108276,2528,0,1
1086942,109276,2146,6,8
1086942,110276,2204,0,3
1086942,111276,2679,0,0
1086942,112276,2275,1,1
1086942,113276,1762,37,1
1086942,114276,1432,69,0
1086942,115276,897,70,1
1086942,116276,791,81,4
1086942,117276,811,75,1
1086942,118276,796,42,1
1086942,119276,1195,87,0
1086942,120276,1669,29,0
1086942,121276,1947,1,1
1086942,122276,1863,6,0
1086942,123276,1826,0,2
1086942,124276,2168,0,0
1086942,125276,2176,0,1
1086942,126276,2059,0,1
1086942,127276,1877,0,1
1086942,128276,1798,1,3
1086942,129276,1900,1,0
1086942,130276,1907,13,0
1086942,131276,1871,3,0
1086942,132276,1523,54,1
1086942,133276,1229,63,0
1086942,134276,878,61,0
1086942,135276,636,15,1
1086942,136276,513,4,11
1086942,137276,481,9,33
1086942,138276,473,0,22
1086942,139276,475,7,4
1086942,140276,513,20,0
1086942,141276,647,23,0
1086942,142276,702,16,0
1086942,143276,648,22,0
1086942,144276,656,61,2
1086942,145276,1101,92,0
1086942,146276,1583,50,0
1086942,147276,1855,7,0
1086942,148276,1859,5,1
1086942,149276,1394,51,0
1086942,150276,1170,93,1
1086942,151276,1011,65,1
1086942,152276,900,72,0
1086942,153276,674,47,0
1086942,154276,570,36,2
1086942,155276,583,59,0
1086942,156276,463,40,8
1086942,157276,510,17,2
1086942,158276,542,5,0
1086942,159276,524,18,0
1086942,160276,524,1,0
1086942,161276,531,6,1
1086942,162276,548,12,0
1086942,163276,570,7,0
1086942,164276,581,16,0
1086942,165276,590,4,0
1086942,166276,625,16,0
1086942,167276,659,1,0
1086942,168276,703,8,0
1086942,169276,704,2,0
1086942,170276,675,5,0
1086942,171276,609,22,0
1086942,172276,510,26,11
1086942,173276,463,2,65
1086942,174276,463,0,74
1086942,175276,469,0,0
1086942,176276,474,0,1
1086942,177276,480,13,0
1086942,178276,528,38,0
1086942,179276,566,47,0
1086942,180276,638,3,0
1086942,181276,625,3,0
1086942,182276,611,8,0
1086942,183276,582,1,0
1086942,184276,563,4,0
1086942,185276,543,2,0
1086942,186276,544,53,1
1086942,187276,492,6,1
1086942,188276,462,18,0
1086942,189276,430,0,1
1086942,190276,415,2,0
1086942,191276,411,0,1
1086942,192276,421,44,2
1086942,193276,466,3,0
1086942,194276,489,3,0
1086942,195276,508,55,0
1086942,196276,403,37,0
1086942,197276,399,22,0
1086942,198276,380,65,13
1086942,199276,376,54,7
1086942,200276,381,39,5
1086942,201276,372,20,7
1086942,202276,453,37,0
1086942,203276,471,56,0
1086942,204276,494,95,0
1086942,205276,339,9,9
1086942,206276,370,4,3
1086942,207276,496,69,0
1086942,208276,486,95,0
1086942,209276,385,33,0
1086942,210276,365,0,0
1086942,211276,363,11,0
1086942,212276,362,15,0
1086942,213276,340,5,17
1086942,214276,322,2,18
1086942,215276,358,7,1
1086942,216276,439,35,0
1086942,217276,385,52,0
1086942,218276,368,60,6
1086942,219276,325,2,8
1087942,77276,2653,0,0
1087942,78276,2459,0,15
1087942,79276,2705,0,0
1087942,80276,2369,5,0
1087942,81276,1924,23,3
1087942,82276,2311,1,0
1087942,83276,2574,0,0
1087942,84276,2847,0,2
1087942,85276,2683,0,0
1087942,86276,2639,0,0
1087942,87276,2559,0,0
1087942,88276,2416,0,0
1087942,89276,2098,34,0
1087942,90276,1660,96,0
1087942,91276,1388,45,2
1087942,92276,1339,3,1
1087942,93276,1549,53,0
1087942,94276,1727,56,2
1087942,95276,1899,11,2
1087942,96276,2392,0,0
1087942,97276,2619,0,6
1087942,98276,2790,0,2
1087942,99276,2360,0,43
1087942,100276,2464,0,24
1087942,101276,2601,0,1
1087942,102276,2117,0,2
1087942,103276,2547,0,0
1087942,104276,2883,0,0
1087942,105276,2714,0,0
1087942,106276,2545,0,0
1087942,107276,2774,0,0
1087942,108276,2956,0,0
1087942,109276,2828,0,0
1087942,110276,2734,0,0
1087942,111276,2203,2,0
1087942,112276,1962,17,0
1087942,113276,1306,79,3
1087942,114276,928,52,6
1087942,115276,1078,79,1
1087942,116276,1460,60,0
1087942,117276,1390,45,0
1087942,118276,906,53,4
1087942,119276,1126,79,0
1087942,120276,1620,14,0
1087942,121276,2125,0,1
1087942,122276,2014,0,1
1087942,123276,1997,0,3
1087942,124276,2287,0,0
1087942,125276,1924,0,3
1087942,126276,1833,3,1
1087942,127276,1964,3,2
1087942,128276,1798,11,2
1087942,129276,1924,8,0
1087942,130276,1650,5,0
1087942,131276,1853,0,2
1087942,132276,1832,11,0
1087942,133276,1528,41,2
1087942,134276,1145,78,4
1087942,135276,809,35,0
1087942,136276,653,6,0
1087942,137276,597,11,0
1087942,138276,538,52,3
1087942,139276,486,16,1
1087942,140276,467,2,4
1087942,141276,468,0,1
1087942,142276,512,14,5
1087942,143276,533,8,2
1087942,144276,537,23,3
1087942,145276,780,62,0
1087942,146276,1386,38,1
1087942,147276,1653,3,1
1087942,148276,1784,0,0
1087942,149276,1315,33,1
1087942,150276,1234,84,0
1087942,151276,1083,75,0
1087942,152276,965,69,0
1087942,153276,712,57,0
1087942,154276,548,4,0
1087942,155276,675,52,0
1087942,156276,507,3,0
1087942,157276,449,6,4
1087942,158276,487,7,4
1087942,159276,510,39,0
1087942,160276,504,33,2
1087942,161276,514,8,0
1087942,162276,534,0,1
1087942,163276,549,0,0
1087942,164276,566,14,0
1087942,165276,570,4,0
1087942,166276,591,21,0
1087942,167276,612,26,0
1087942,168276,617,3,0
1087942,169276,586,37,0
1087942,170276,543,15,2
1087942,171276,464,4,53
1087942,172276,463,0,99
1087942,173276,463,0,84
1087942,174276,465,0,50
1087942,175276,487,0,0
1087942,176276,559,9,0
1087942,177276,622,38,0
1087942,178276,627,71,0
1087942,179276,664,30,0
1087942,180276,674,0,1
1087942,181276,686,0,0
1087942,182276,685,0,0
1087942,183276,678,14,0
1087942,184276,658,63,0
1087942,185276,614,47,0
1087942,186276,527,2,0
1087942,187276,502,14,0
1087942,188276,466,40,0
1087942,189276,423,0,0
1087942,190276,415,0,1
1087942,191276,446,19,2
1087942,192276,533,89,0
1087942,193276,535,23,0
1087942,194276,532,31,0
1087942,195276,481,83,0
1087942,196276,358,10,0
1087942,197276,350,4,9
1087942,198276,397,52,7
1087942,199276,404,5,0
1087942,200276,402,37,0
1087942,201276,408,10,0
1087942,202276,539,71,0
1087942,203276,545,72,0
1087942,204276,416,57,5
1087942,205276,369,5,5
1087942,206276,428,22,0
1087942,207276,547,58,0
1087942,208276,511,89,0
1087942,209276,444,57,0
1087942,210276,428,10,0
1087942,211276,416,1,0
1087942,212276,405,5,0
1087942,213276,370,19,1
1087942,214276,450,53,0
1087942,215276,498,74,0
1087942,216276,488,94,0
1087942,217276,410,50,0
1087942,218276,327,31,10
1088942,78276,2576,0,0
1088942,79276,2807,0,0
1088942,80276,2559,1,0
1088942,81276,2046,30,3
1088942,82276,2214,3,1
1088942,83276,2512,0,0
1088942,84276,2916,0,0
1088942,85276,2991,0,0
1088942,86276,2577,0,1
1088942,87276,2351,9,1
1088942,88276,2139,30,1
1088942,89276,1811,45,3
1088942,90276,1819,56,2
1088942,91276,1669,95,0
1088942,92276,1422,40,3
1088942,93276,1367,1,3
1088942,94276,1552,21,1
1088942,95276,1988,23,0
1088942,96276,2178,3,1
1088942,97276,2510,0,0
1088942,98276,2710,0,5
1088942,99276,2579,0,10
1088942,100276,2324,0,53
1088942,101276,2413,3,1
1088942,102276,2004,0,31
1088942,103276,2670,0,0
1088942,104276,2665,0,0
1088942,105276,2603,0,0
1088942,106276,2496,0,9
1088942,107276,2454,0,0
1088942,108276,2592,0,0
1088942,109276,2650,0,0
1088942,110276,2587,0,0
1088942,111276,1834,27,1
1088942,112276,1429,37,3
1088942,113276,1101,64,2
1088942,114276,1021,63,1
1088942,115276,1603,66,0
1088942,116276,2074,10,1
1088942,117276,1778,38,0
1088942,118276,1097,67,0
1088942,119276,1033,78,2
1088942,120276,1322,55,1
1088942,121276,1710,26,0
1088942,122276,2199,0,1
1088942,123276,2337,0,0
1088942,124276,2052,0,0
1088942,125276,1900,0,41
1088942,126276,1830,22,0
1088942,127276,1427,77,3
1088942,128276,1277,51,0
1088942,129276,1422,42,2
1088942,130276,1631,29,1
1088942,131276,1336,41,5
1088942,132276,1603,15,1
1088942,133276,1723,27,0
1088942,134276,1428,74,1
1088942,135276,902,62,2
1088942,136276,711,31,0
1088942,137276,655,17,0
1088942,138276,610,11,0
1088942,139276,568,3,0
1088942,140276,549,12,0
1088942,141276,498,17,15
1088942,142276,474,22,13
1088942,143276,471,8,1
1088942,144276,458,7,2
1088942,145276,482,12,0
1088942,146276,868,86,0
1088942,147276,1223,69,4
1088942,148276,1352,48,3
1088942,149276,1077,77,4
1088942,150276,1125,91,0
1088942,151276,1036,92,0
1088942,152276,847,58,0
1088942,153276,646,39,0
1088942,154276,507,1,0
1088942,155276,631,16,0
1088942,156276,515,27,0
1088942,157276,474,17,0
1088942,158276,448,18,6
1088942,159276,461,2,0
1088942,160276,487,12,0
1088942,161276,486,10,0
1088942,162276,506,2,0
1088942,163276,531,19,0
1088942,164276,546,17,0
1088942,165276,538,9,0
1088942,166276,538,35,0
1088942,167276,530,12,0
1088942,168276,504,14,0
1088942,169276,479,4,1
1088942,170276,466,1,11
1088942,171276,464,1,51
1088942,172276,474,6,14
1088942,173276,496,14,0
1088942,174276,546,48,0
1088942,175276,615,11,0
1088942,176276,675,1,0
1088942,177276,692,4,0
1088942,178276,705,35,0
1088942,179276,742,2,0
1088942,180276,736,1,0
1088942,181276,746,31,0
1088942,182276,731,40,0
1088942,183276,705,19,0
1088942,184276,634,51,0
1088942,185276,558,40,0
1088942,186276,556,31,0
1088942,187276,485,37,0
1088942,188276,429,0,0
1088942,189276,423,0,0
1088942,190276,445,6,0
1088942,191276,488,41,0
1088942,192276,484,56,0
1088942,193276,486,61,0
1088942,194276,476,55,0
1088942,195276,393,19,1
1088942,196276,361,8,8
1088942,197276,379,15,4
1088942,198276,418,37,0
1088942,199276,411,5,0
1088942,200276,413,52,0
1088942,201276,440,29,0
1088942,202276,501,72,0
1088942,203276,553,62,0
1088942,204276,373,39,4
1088942,205276,377,10,0
1088942,206276,510,34,0
1088942,207276,570,98,0
1088942,208276,514,92,0
1088942,209276,451,39,1
1088942,210276,422,1,0
1088942,211276,407,3,0
1088942,212276,404,5,0
1088942,213276,380,17,1
1088942,214276,451,60,0
1088942,215276,452,81,0
1088942,216276,393,41,0
1088942,217276,324,9,0
1088942,218276,319,1,6
1089942,80276,2601,0,0
1089942,81276,2179,8,2
1089942,82276,2261,5,0
1089942,83276,2385,0,3
1089942,84276,2819,0,0
1089942,85276,2893,0,0
1089942,86276,2437,1,1
1089942,87276,2047,12,1
1089942,88276,1965,20,2
1089942,89276,2286,2,0
1089942,90276,2209,2,0
1089942,91276,2111,44,0
1089942,92276,1755,65,0
1089942,93276,1438,42,2
1089942,94276,1380,2,0
1089942,95276,1622,56,1
1089942,96276,2035,12,1
1089942,97276,2306,0,2
1089942,98276,2579,0,1
1089942,99276,2716,0,0
1089942,100276,2427,0,10
1089942,101276,2131,7,22
1089942,102276,2057,0,33
1089942,103276,2661,0,0
1089942,104276,2448,0,0
1089942,105276,2584,0,0
1089942,106276,2258,0,2
1089942,107276,2027,8,3
1089942,108276,2197,2,2
1089942,109276,2275,0,1
1089942,110276,2254,0,0
1089942,111276,1709,66,0
1089942,112276,1125,29,1
1089942,113276,1122,65,5
1089942,114276,1517,89,0
1089942,115276,1928,21,1
1089942,116276,2270,0,3
1089942,117276,1976,17,0
1089942,118276,1335,84,0
1089942,119276,973,62,1
1089942,120276,1430,73,1
1089942,121276,1320,42,3
1089942,122276,1720,16,0
1089942,123276,2176,0,0
1089942,124276,1984,0,3
1089942,125276,1931,0,13
1089942,126276,1982,4,0
1089942,127276,1619,57,0
1089942,128276,1141,29,2
1089942,129276,1043,42,2
1089942,130276,1001,43,2
1089942,131276,980,45,3
1089942,132276,977,51,2
1089942,133276,1284,53,1
1089942,134276,1107,60,2
1089942,135276,877,74,2
1089942,136276,962,60,0
1089942,137276,800,9,0
1089942,138276,769,4,0
1089942,139276,642,10,0
1089942,140276,563,2,1
1089942,141276,571,49,0
1089942,142276,576,79,3
1089942,143276,491,63,5
1089942,144276,444,20,5
1089942,145276,435,2,26
1089942,146276,451,19,37
1089942,147276,747,72,0
1089942,148276,960,60,0
1089942,149276,821,44,2
1089942,150276,896,70,0
1089942,151276,811,83,0
1089942,152276,668,30,1
1089942,153276,536,18,0
1089942,154276,475,0,0
1089942,155276,573,19,0
1089942,156276,528,61,1
1089942,157276,463,31,7
1089942,158276,435,7,7
1089942,159276,434,2,0
1089942,160276,451,5,1
1089942,161276,459,25,1
1089942,162276,493,11,0
1089942,163276,495,49,0
1089942,164276,530,6,0
1089942,165276,518,11,0
1089942,166276,503,22,0
1089942,167276,490,0,0
1089942,168276,488,0,0
1089942,169276,485,1,1
1089942,170276,491,27,0
1089942,171276,484,0,0
1089942,172276,519,0,0
1089942,173276,573,10,0
1089942,174276,641,32,0
1089942,175276,705,6,0
1089942,176276,742,2,1
1089942,177276,789,2,0
1089942,178276,801,23,0
1089942,179276,831,72,0
1089942,180276,786,78,0
1089942,181276,733,50,0
1089942,182276,677,31,0
1089942,183276,608,87,0
1089942,184276,607,39,0
1089942,185276,570,31,0
1089942,186276,507,14,0
1089942,187276,431,2,1
1089942,188276,424,0,0
1089942,189276,460,2,1
1089942,190276,480,58,0
1089942,191276,454,62,0
1089942,192276,428,3,0
1089942,193276,398,17,0
1089942,194276,379,11,4
1089942,195276,367,11,12
1089942,196276,383,21,2
1089942,197276,425,48,0
1089942,198276,426,16,0
1089942,199276,433,14,0
1089942,200276,443,37,0
1089942,201276,482,82,0
1089942,202276,456,67,1
1089942,203276,474,59,0
1089942,204276,386,40,4
1089942,205276,419,13,0
1089942,206276,595,77,0
1089942,207276,591,100,0
1089942,208276,565,86,0
1089942,209276,486,55,0
1089942,210276,416,9,1
1089942,211276,453,50,0
1089942,212276,436,36,0
1089942,213276,431,57,0
1089942,214276,482,90,0
1089942,215276,379,47,0
1089942,216276,334,2,8
1089942,217276,321,0,6
1089942,218276,320,1,5
1090942,80276,2496,0,0
1090942,81276,2258,0,0
1090942,82276,2344,0,2
1090942,83276,2583,0,0
1090942,84276,2911,0,0
1090942,85276,2900,0,0
1090942,86276,2468,0,0
1090942,87276,2482,0,0
1090942,88276,2571,0,0
1090942,89276,2540,0,3
1090942,90276,2429,0,0
1090942,91276,2090,19,1
1090942,92276,1917,58,1
1090942,93276,1674,84,1
1090942,94276,1366,32,3
1090942,95276,1350,11,1
1090942,96276,1746,30,2
1090942,97276,2111,11,0
1090942,98276,2421,0,1
1090942,99276,2594,0,9
1090942,100276,2565,0,0
1090942,101276,2232,3,10
1090942,102276,1967,2,41
1090942,103276,2533,0,0
1090942,104276,2300,0,3
1090942,105276,2508,0,0
1090942,106276,2321,0,0
1090942,107276,1767,11,0
1090942,108276,1898,11,0
1090942,109276,1749,24,3
1090942,110276,1767,35,2
1090942,111276,1350,72,2
1090942,112276,1096,13,2
1090942,113276,1366,66,4
1090942,114276,1797,42,3
1090942,115276,2168,0,4
1090942,116276,2388,0,1
1090942,117276,2066,8,0
1090942,118276,1528,79,0
1090942,119276,980,73,2
1090942,120276,1371,70,0
1090942,121276,1640,22,0
1090942,122276,1398,28,3
1090942,123276,1819,10,0
1090942,124276,2071,0,1
1090942,125276,1983,0,7
1090942,126276,2083,0,0
1090942,127276,1750,6,4
1090942,128276,1485,45,0
1090942,129276,1419,60,0
1090942,130276,1309,41,1
1090942,131276,1191,48,0
1090942,132276,987,26,1
1090942,133276,891,26,1
1090942,134276,900,38,4
1090942,135276,1179,44,0
1090942,136276,1447,70,0
1090942,137276,1014,60,1
1090942,138276,852,31,0
1090942,139276,753,14,0
1090942,140276,637,17,0
1090942,141276,596,35,0
1090942,142276,584,49,1
1090942,143276,550,61,0
1090942,144276,679,34,0
1090942,145276,454,43,34
1090942,146276,434,0,96
1090942,147276,533,30,22
1090942,148276,748,40,0
1090942,149276,617,7,5
1090942,150276,650,39,0
1090942,151276,579,44,0
1090942,152276,473,17,0
1090942,153276,453,0,1
1090942,154276,456,3,0
1090942,155276,462,3,0
1090942,156276,450,13,8
1090942,157276,460,7,2
1090942,158276,452,20,11
1090942,159276,450,6,7
1090942,160276,425,0,0
1090942,161276,429,13,0
1090942,162276,461,25,0
1090942,163276,473,29,0
1090942,164276,497,0,0
1090942,165276,514,16,0
1090942,166276,504,5,0
1090942,167276,505,3,0
1090942,168276,502,19,0
1090942,169276,496,0,0
1090942,170276,500,8,0
1090942,171276,534,9,0
1090942,172276,578,2,0
1090942,173276,637,19,0
1090942,174276,736,7,0
1090942,175276,750,27,0
1090942,176276,815,12,0
1090942,177276,814,17,0
1090942,178276,820,89,0
1090942,179276,767,54,0
1090942,180276,704,15,0
1090942,181276,644,15,0
1090942,182276,599,53,0
1090942,183276,538,25,0
1090942,184276,498,2,0
1090942,185276,455,0,0
1090942,186276,431,1,2
1090942,187276,430,6,2
1090942,188276,447,16,1
1090942,189276,456,70,0
1090942,190276,432,94,0
1090942,191276,450,35,3
1090942,192276,376,12,6
1090942,193276,371,33,8
1090942,194276,367,21,13
1090942,195276,395,0,1
1090942,196276,412,53,1
1090942,197276,433,9,0
1090942,198276,476,18,1
1090942,199276,531,88,0
1090942,200276,532,100,0
1090942,201276,433,70,5
1090942,202276,397,43,7
1090942,203276,386,4,6
1090942,204276,383,12,10
1090942,205276,539,69,0
1090942,206276,608,81,0
1090942,207276,550,99,0
1090942,208276,506,51,0
1090942,209276,432,10,0
1090942,210276,472,34,0
1090942,211276,551,95,0
1090942,212276,545,16,0
1090942,213276,504,56,0
1090942,214276,408,71,0
1090942,215276,327,4,7
1091942,81276,2563,0,0
1091942,82276,2658,0,0
1091942,83276,2754,0,2
1091942,84276,2960,0,0
1091942,85276,3130,0,0
1091942,86276,3031,0,0
1091942,87276,2949,0,0
1091942,88276,2943,0,0
1091942,89276,2539,0,0
1091942,90276,2268,4,4
1091942,91276,2311,1,0
1091942,92276,2287,0,0
1091942,93276,2015,53,0
1091942,94276,1593,88,1
1091942,95276,1360,16,2
1091942,96276,1477,12,3
1091942,97276,1927,44,2
1091942,98276,2216,0,0
1091942,99276,2464,0,0
1091942,100276,2646,0,0
1091942,101276,2400,0,4
1091942,102276,1993,6,45
1091942,103276,2333,0,4
1091942,104276,2333,0,3
1091942,105276,2207,0,0
1091942,106276,1869,14,1
1091942,107276,1453,38,4
1091942,108276,1431,27,2
1091942,109276,1331,31,2
1091942,110276,1267,32,6
1091942,111276,1266,49,5
1091942,112276,1497,62,4
1091942,113276,1831,40,0
1091942,114276,2092,3,0
1091942,115276,2360,0,1
1091942,116276,2580,0,0
1091942,117276,2292,1,1
1091942,118276,1639,48,0
1091942,119276,1021,48,0
1091942,120276,1236,63,1
1091942,121276,1841,8,0
1091942,122276,1760,11,0
1091942,123276,1520,17,1
1091942,124276,1816,7,0
1091942,125276,1982,0,31
1091942,126276,2150,0,1
1091942,127276,2180,0,0
1091942,128276,1834,22,0
1091942,129276,1875,7,0
1091942,130276,1745,8,0
1091942,131276,1568,22,0
1091942,132276,1360,33,0
1091942,133276,1221,50,0
1091942,134276,1218,68,1
1091942,135276,1256,54,1
1091942,136276,1721,48,0
1091942,137276,1452,49,1
1091942,138276,1109,52,1
1091942,139276,1040,39,0
1091942,140276,895,68,0
1091942,141276,756,46,0
1091942,142276,650,52,0
1091942,143276,543,24,1
1091942,144276,545,9,1
1091942,145276,763,51,1
1091942,146276,434,24,75
1091942,147276,493,48,47
1091942,148276,552,52,23
1091942,149276,445,0,39
1091942,150276,446,16,40
1091942,151276,433,6,84
1091942,152276,446,10,4
1091942,153276,479,25,0
1091942,154276,497,51,0
1091942,155276,448,2,0
1091942,156276,434,0,49
1091942,157276,479,1,0
1091942,158276,437,26,26
1091942,159276,449,29,7
1091942,160276,425,11,6
1091942,161276,423,3,0
1091942,162276,433,7,0
1091942,163276,458,33,0
1091942,164276,482,30,1
1091942,165276,489,15,0
1091942,166276,510,17,0
1091942,167276,514,0,0
1091942,168276,516,6,0
1091942,169276,531,7,0
1091942,170276,549,8,0
1091942,171276,596,0,0
1091942,172276,662,11,0
1091942,173276,725,27,0
1091942,174276,805,41,0
1091942,175276,843,72,0
1091942,176276,843,54,0
1091942,177276,806,34,0
1091942,178276,737,18,1
1091942,179276,665,17,0
1091942,180276,627,0,0
1091942,181276,583,5,0
1091942,182276,528,7,0
1091942,183276,469,0,0
1091942,184276,446,0,0
1091942,185276,436,0,1
1091942,186276,434,8,0
1091942,187276,440,24,0
1091942,188276,462,79,0
1091942,189276,452,98,0
1091942,190276,415,79,0
1091942,191276,369,50,4
1091942,192276,358,3,15
1091942,193276,369,16,1
1091942,194276,412,62,0
1091942,195276,406,4,0
1091942,196276,457,22,0
1091942,197276,525,1,0
1091942,198276,611,21,0
1091942,199276,623,87,0
1091942,200276,487,78,0
1091942,201276,385,7,10
1091942,202276,392,0,0
1091942,203276,434,40,0
1091942,204276,438,25,2
1091942,205276,518,34,0
1091942,206276,510,17,0
1091942,207276,497,21,0
1091942,208276,466,18,0
1091942,209276,424,11,1
1091942,210276,475,8,0
1091942,211276,569,32,0
1091942,212276,500,27,0
1091942,213276,436,63,0
1091942,214276,339,5,6
1091942,215276,331,1,2
1092942,81276,2844,0,0
1092942,82276,3005,0,0
1092942,83276,2863,0,0
1092942,84276,3011,0,0
1092942,86276,3142,0,0
1092942,87276,3142,0,0
1092942,88276,3060,0,0
1092942,89276,2794,0,0
1092942,90276,2677,0,0
1092942,91276,2649,0,3
1092942,92276,2489,0,0
1092942,93276,2204,4,0
1092942,94276,1883,71,0
1092942,95276,1467,50,1
1092942,96276,1361,9,2
1092942,97276,1586,51,1
1092942,98276,1986,21,0
1092942,99276,2248,0,2
1092942,100276,2424,0,2
1092942,101276,2515,0,0
1092942,102276,2157,0,17
1092942,103276,1999,0,40
1092942,104276,2034,1,8
1092942,105276,1757,16,6
1092942,106276,1631,47,7
1092942,107276,1711,34,17
1092942,108276,1898,15,3
1092942,109276,2014,11,1
1092942,110276,2066,10,1
1092942,111276,2165,8,1
1092942,112276,1999,21,1
1092942,113276,2265,0,0
1092942,114276,2491,0,0
1092942,115276,2543,0,0
1092942,116276,2667,0,0
1092942,117276,2157,1,1
1092942,118276,1602,45,0
1092942,119276,1161,57,1
1092942,120276,1239,64,2
1092942,121276,1661,10,0
1092942,122276,2165,1,0
1092942,123276,1842,10,1
1092942,124276,1588,46,2
1092942,125276,1792,21,0
1092942,126276,2035,0,0
1092942,127276,2272,0,0
1092942,128276,2136,0,0
1092942,129276,2156,0,1
1092942,130276,2192,0,0
1092942,131276,2051,1,0
1092942,132276,1789,7,0
1092942,133276,1626,27,0
1092942,134276,1635,49,1
1092942,135276,1562,30,0
1092942,136276,1876,18,0
1092942,137276,1744,20,1
1092942,138276,1535,48,0
1092942,139276,1461,77,0
1092942,140276,1220,71,0
1092942,141276,964,35,1
1092942,142276,1058,79,1
1092942,143276,842,93,0
1092942,144276,556,44,1
1092942,145276,516,31,0
1092942,146276,524,34,21
1092942,147276,433,18,78
1092942,148276,478,47,46
1092942,149276,434,0,100
1092942,150276,434,0,98
1092942,151276,489,14,19
1092942,152276,514,19,0
1092942,153276,503,9,0
1092942,154276,500,53,0
1092942,155276,436,4,39
1092942,156276,434,0,95
1092942,157276,515,16,0
1092942,158276,494,5,3
1092942,159276,456,25,8
1092942,160276,442,44,9
1092942,161276,422,84,3
1092942,162276,419,36,3
1092942,163276,419,11,0
1092942,164276,435,1,0
1092942,165276,461,12,0
1092942,166276,476,11,0
1092942,167276,495,0,0
1092942,168276,514,4,0
1092942,169276,549,0,0
1092942,170276,582,10,0
1092942,171276,635,3,0
1092942,172276,703,59,0
1092942,173276,752,57,0
1092942,174276,784,42,0
1092942,175276,762,38,0
1092942,176276,724,20,0
1092942,177276,666,26,0
1092942,178276,622,7,0
1092942,179276,586,9,0
1092942,180276,554,9,0
1092942,181276,490,0,4
1092942,182276,453,9,0
1092942,183276,445,16,3
1092942,184276,438,4,0
1092942,185276,443,10,0
1092942,186276,460,73,0
1092942,187276,454,70,0
1092942,188276,458,60,8
1092942,189276,409,41,6
1092942,190276,373,3,7
1092942,191276,366,50,12
1092942,192276,363,24,11
1092942,193276,426,29,1
1092942,194276,458,9,1
1092942,195276,546,15,0
1092942,196276,586,15,0
1092942,197276,652,58,0
1092942,198276,641,69,0
1092942,199276,471,63,0
1092942,200276,395,2,13
1092942,201276,398,2,14
1092942,202276,406,1,0
1092942,203276,526,50,0
1092942,204276,520,32,0
1092942,205276,507,24,0
1092942,206276,471,0,0
1092942,207276,452,2,0
1092942,208276,434,0,0
1092942,209276,482,11,0
1092942,210276,553,58,0
1092942,211276,569,77,0
1092942,212276,488,20,0
1092942,213276,512,86,0
1092942,214276,332,0,8
1093942,87276,3067,0,0
1093942,88276,2944,0,0
1093942,89276,2862,0,0
1093942,90276,2692,0,0
1093942,91276,2544,0,2
1093942,92276,2624,0,0
1093942,93276,2302,0,0
1093942,94276,1939,40,0
1093942,95276,1620,44,1
1093942,96276,1521,79,2
1093942,97276,1373,6,5
1093942,98276,1609,31,0
1093942,99276,1962,22,0
1093942,100276,2179,0,1
1093942,101276,2274,0,3
1093942,102276,2111,0,17
1093942,103276,1895,5,30
1093942,104276,1795,3,44
1093942,105276,1857,5,14
1093942,106276,2043,2,0
1093942,107276,2104,2,7
1093942,108276,1924,1,41
1093942,109276,2302,0,4
1093942,110276,2511,0,0
1093942,111276,2688,0,0
1093942,112276,2598,0,0
1093942,113276,2797,0,0
1093942,114276,2881,0,0
1093942,115276,2357,0,1
